"","Gene","F_values","P_values","Genetic.Elements","stage","counts","Sample","logCounts"
"1775","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Stationary",4.48365,"Stationary Sample 8",0.651631703610425
"1776","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Mid",23.8182,"Mid Sample 6",1.3769089376839
"1777","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Stationary",15.9592,"Stationary Sample 9",1.20301111732214
"1778","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Mid",31.9661,"Mid Sample 4",1.50468965373189
"1779","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Stationary",5.42765,"Stationary Sample 7",0.734611834571802
"1780","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Early",27.8242,"Early Sample 1",1.44442268637314
"1781","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Early",30.0159,"Early Sample 3",1.47735136981995
"1782","BB_A0078_-_lipoprotein",13.8232091913751,0.0056707072617142,"lp54","Mid",22.0956,"Mid Sample 5",1.34430579920681
"1783","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Mid",96.4552,"Mid Sample 4",1.98432564587757
"1784","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Early",66.4609,"Early Sample 1",1.82256621811012
"1785","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Stationary",64.8856,"Stationary Sample 9",1.81214832492914
"1786","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Early",82.7885,"Early Sample 3",1.91797001391765
"1787","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Stationary",59.0062,"Stationary Sample 7",1.77089764696961
"1788","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Stationary",22.0298,"Stationary Sample 8",1.3430105543777
"1789","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Mid",130.974,"Mid Sample 6",2.11718509124948
"1790","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Mid",129.648,"Mid Sample 5",2.11276582156304
"1791","BB_A09_-_hypothetical_protein",7.19304641449991,0.0254948087691758,"lp54","Early",115.957,"Early Sample 2",2.06429697090942
"1792","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Stationary",31.8945,"Stationary Sample 7",1.50371579824246
"1793","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Mid",84.9574,"Mid Sample 6",1.92920121297785
"1794","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Early",60.1904,"Early Sample 1",1.77952722947225
"1795","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Early",66.6635,"Early Sample 3",1.82388811146647
"1796","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Stationary",50.5136,"Stationary Sample 9",1.70340832088656
"1797","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Stationary",13.4655,"Stationary Sample 8",1.12922248423913
"1798","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Mid",102.604,"Mid Sample 5",2.0111642920045
"1799","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Early",88.9383,"Early Sample 2",1.94908882392475
"1800","BB_A10_-_hypothetical_protein",14.1477729352452,0.00535476716729136,"lp54","Mid",107.373,"Mid Sample 4",2.03089508746046
"1801","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Mid",34.5416,"Mid Sample 4",1.53834245063379
"1802","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Mid",40.2233,"Mid Sample 6",1.60447769811051
"1803","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Stationary",3.26404,"Stationary Sample 8",0.51375547228551
"1804","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Early",23.7599,"Early Sample 1",1.37584460846658
"1805","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Stationary",13.9489,"Stationary Sample 7",1.14453996081635
"1806","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Early",39.1277,"Early Sample 2",1.59248432000225
"1807","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Stationary",23.6848,"Stationary Sample 9",1.37446972179511
"1808","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Early",29.5411,"Early Sample 3",1.47042666277809
"1809","BB_A11_-_hypothetical_protein",8.35151178923194,0.0184587654156621,"lp54","Mid",45.055,"Mid Sample 5",1.65374299402574
"1810","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Mid",136.202,"Mid Sample 5",2.13418348483511
"1811","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Stationary",25.5031,"Stationary Sample 7",1.40659297380909
"1812","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Early",114.691,"Early Sample 2",2.05952933940351
"1813","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Mid",183.795,"Mid Sample 4",2.26433369256725
"1814","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Early",95.2385,"Early Sample 3",1.97881254667769
"1815","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Stationary",72.9451,"Stationary Sample 9",1.86299612399597
"1816","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Mid",109.239,"Mid Sample 6",2.03837771585007
"1817","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Stationary",13.8526,"Stationary Sample 8",1.14153129395495
"1818","BB_A13_-_hypothetical_protein",10.1176884498067,0.0119616703087134,"lp54","Early",96.4311,"Early Sample 1",1.98421712083387
"1819","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Early",394.517,"Early Sample 1",2.59606572198681
"1820","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Mid",534.745,"Mid Sample 5",2.72814673250011
"1821","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Early",508.837,"Early Sample 3",2.70657868344144
"1822","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Mid",471.613,"Mid Sample 6",2.67358576790407
"1823","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Mid",473.266,"Mid Sample 4",2.67510530534952
"1824","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Early",593.345,"Early Sample 2",2.77330728700352
"1825","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Stationary",277.963,"Stationary Sample 7",2.44398699028765
"1826","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Stationary",285.623,"Stationary Sample 9",2.45579317639159
"1827","BB_A20_-_PF-32_protein",8.54696150636021,0.0175372143447051,"lp54","Stationary",42.5074,"Stationary Sample 8",1.62846454180115
"1828","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Stationary",655.034,"Stationary Sample 9",2.81626384293706
"1829","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Early",836.853,"Early Sample 2",2.92264917735332
"1830","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Early",817.768,"Early Sample 1",2.91263011221572
"1831","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Mid",802.152,"Mid Sample 5",2.9042566706613
"1832","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Mid",701.329,"Mid Sample 6",2.8459217973753
"1833","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Mid",741.732,"Mid Sample 4",2.87024701586448
"1834","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Stationary",353.132,"Stationary Sample 7",2.54793707410154
"1835","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Early",739.111,"Early Sample 3",2.86870966582035
"1836","BB_A21_-_PF-49_protein",7.01120783067909,0.0269094196890697,"lp54","Stationary",193.579,"Stationary Sample 8",2.28685824202819
"1837","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Early",26.5023,"Early Sample 2",1.42328356578448
"1838","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Mid",34.7773,"Mid Sample 4",1.54129586172022
"1839","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Stationary",56.1954,"Stationary Sample 7",1.74970076687903
"1840","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Stationary",56.6415,"Stationary Sample 8",1.75313474597227
"1841","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Stationary",30.8664,"Stationary Sample 9",1.4894859799419
"1842","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Early",22.7704,"Early Sample 1",1.35737065978804
"1843","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Mid",25.8187,"Mid Sample 5",1.4119343712751
"1844","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Mid",34.4311,"Mid Sample 6",1.53695089770609
"1845","BB_A24_dbpA_decorin-binding_protein_A",5.30833382277178,0.047078427757968,"lp54","Early",23.6072,"Early Sample 3",1.37304447938446
"1846","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Stationary",40.9798,"Stationary Sample 7",1.61256983451641
"1847","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Early",169.881,"Early Sample 1",2.23014480878911
"1848","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Early",155.511,"Early Sample 2",2.19176111407243
"1849","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Mid",124.936,"Mid Sample 6",2.09668759729004
"1850","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Stationary",127.091,"Stationary Sample 9",2.10411479690546
"1851","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Early",177.314,"Early Sample 3",2.24874302709956
"1852","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Stationary",33.6103,"Stationary Sample 8",1.52647238892777
"1853","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Mid",152.862,"Mid Sample 4",2.18429953746328
"1854","BB_A31_-_pbsx_family_phage_terminase",8.02266005292796,0.0201606496796655,"lp54","Mid",145.418,"Mid Sample 5",2.16261816729907
"1855","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Early",116.239,"Early Sample 2",2.06535186508599
"1856","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Mid",114.507,"Mid Sample 5",2.0588320366187
"1857","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Stationary",65.772,"Stationary Sample 9",1.81804104811983
"1858","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Early",124.889,"Early Sample 1",2.09652418817654
"1859","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Mid",158.321,"Mid Sample 4",2.1995385243332
"1860","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Early",143.161,"Early Sample 3",2.15582472333745
"1861","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Stationary",33.1789,"Stationary Sample 8",1.52086198350121
"1862","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Stationary",47.011,"Stationary Sample 7",1.67219948943252
"1863","BB_A32_-_hypothetical_protein",17.8117385485296,0.00299528864497975,"lp54","Mid",115.551,"Mid Sample 6",2.06277370829719
"1864","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Early",176.378,"Early Sample 2",2.24644441370707
"1865","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Stationary",24.4016,"Stationary Sample 8",1.38741830373174
"1866","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Stationary",60.4859,"Stationary Sample 7",1.78165414711732
"1867","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Mid",126.566,"Mid Sample 4",2.10231705484771
"1868","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Stationary",75.9104,"Stationary Sample 9",1.88030127989019
"1869","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Early",147.546,"Early Sample 3",2.16892744018993
"1870","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Mid",131.139,"Mid Sample 6",2.11773186763202
"1871","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Mid",148.997,"Mid Sample 5",2.17317752414004
"1872","BB_A41_-_hypothetical_protein",21.1654818377085,0.00191327495759481,"lp54","Early",139.148,"Early Sample 1",2.14347696851982
"1873","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Stationary",41.9187,"Stationary Sample 9",1.62240780566506
"1874","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Stationary",19.497,"Stationary Sample 7",1.28996779168673
"1875","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Mid",45.3536,"Mid Sample 4",1.65661176544424
"1876","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Mid",71.1677,"Mid Sample 5",1.85228293051079
"1877","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Early",55.2519,"Early Sample 1",1.74234721711421
"1878","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Mid",52.9062,"Mid Sample 6",1.72350656935105
"1879","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Early",50.9222,"Early Sample 3",1.70690715828132
"1880","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Stationary",17.6324,"Stationary Sample 8",1.24631142947559
"1881","BB_A51_-_hypothetical_protein",6.79995695760326,0.0286874046546405,"lp54","Early",64.1932,"Early Sample 2",1.80748902559396
"1882","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Stationary",2.63842,"Stationary Sample 7",0.421343930392892
"1883","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Mid",9.07663,"Mid Sample 6",0.957924632213784
"1884","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Mid",11.7206,"Mid Sample 5",1.06894984461887
"1885","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Early",16.9921,"Early Sample 1",1.23024705527004
"1886","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Mid",11.6949,"Mid Sample 4",1.06799651262368
"1887","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Stationary",3.14851,"Stationary Sample 8",0.498105077005375
"1888","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Early",9.12542,"Early Sample 3",0.960252862113142
"1889","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Early",10.0014,"Early Sample 2",1.00006079697178
"1890","BB_A64_-_P35_antigen",8.73792313216854,0.0166951367516415,"lp54","Stationary",4.69038,"Stationary Sample 9",0.671208029328678
"1891","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Early",84.221,"Early Sample 2",1.92542039372048
"1892","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Stationary",39.3718,"Stationary Sample 9",1.59518527031976
"1893","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Stationary",18.6837,"Stationary Sample 8",1.27146288530218
"1894","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Mid",59.8625,"Mid Sample 4",1.77715485005066
"1895","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Early",62.8052,"Early Sample 1",1.79799560293804
"1896","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Stationary",45.4729,"Stationary Sample 7",1.65775265189229
"1897","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Mid",61.647,"Mid Sample 6",1.7899119468661
"1898","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Mid",64.8864,"Mid Sample 5",1.81215367948306
"1899","BB_B09_-_lipoprotein",6.91286629717593,0.0277182634701188,"cp26","Early",56.562,"Early Sample 3",1.75252475746507
"1900","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Early",405.779,"Early Sample 1",2.60828956753688
"1901","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Mid",666.016,"Mid Sample 5",2.82348466254604
"1902","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Early",392.226,"Early Sample 3",2.59353637893469
"1903","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Stationary",124.477,"Stationary Sample 8",2.09508911291083
"1904","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Mid",510.218,"Mid Sample 4",2.70775577603539
"1905","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Early",433.392,"Early Sample 2",2.63688089039884
"1906","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Stationary",396.413,"Stationary Sample 9",2.59814788833516
"1907","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Mid",540.666,"Mid Sample 6",2.73292905965023
"1908","BB_B10_-_hypothetical_protein",9.25542752519274,0.0146682521206311,"cp26","Stationary",178.754,"Stationary Sample 7",2.2522557688423
"1909","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Mid",416.041,"Mid Sample 5",2.61913613157951
"1910","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Stationary",56.885,"Stationary Sample 8",1.75499776242238
"1911","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Stationary",240.426,"Stationary Sample 9",2.38098143107596
"1912","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Stationary",137.192,"Stationary Sample 7",2.13732878733901
"1913","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Early",315.512,"Early Sample 1",2.49901588159814
"1914","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Early",460.932,"Early Sample 2",2.66363685987327
"1915","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Mid",354.657,"Mid Sample 4",2.54980853610439
"1916","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Mid",371.285,"Mid Sample 6",2.56970740398291
"1917","BB_B12_-_PF-32_protein",10.5223221176861,0.0109196805320939,"cp26","Early",344.479,"Early Sample 3",2.53716275175277
"1918","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Early",222.503,"Early Sample 3",2.34733587093341
"1919","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Mid",207.008,"Mid Sample 6",2.31598712946039
"1920","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Mid",284.532,"Mid Sample 4",2.45413111657257
"1921","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Stationary",37.1968,"Stationary Sample 7",1.57050557960987
"1922","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Stationary",23.0716,"Stationary Sample 8",1.36307771359678
"1923","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Early",180.089,"Early Sample 1",2.25548718652749
"1924","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Mid",241.582,"Mid Sample 5",2.38306457236674
"1925","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Stationary",161.512,"Stationary Sample 9",2.20820479502734
"1926","BB_B13_-_plasmid_partition_protein",9.19105546278155,0.0149018381752847,"cp26","Early",214.632,"Early Sample 2",2.3316944724639
"1927","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Early",790.256,"Early Sample 3",2.89776780189472
"1928","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Mid",762.725,"Mid Sample 4",2.88236798158487
"1929","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Stationary",674.574,"Stationary Sample 9",2.82902959823158
"1930","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Early",648.793,"Early Sample 1",2.81210615550986
"1931","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Stationary",451.882,"Stationary Sample 7",2.65502504224652
"1932","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Mid",835.796,"Mid Sample 6",2.92210028834137
"1933","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Early",932.934,"Early Sample 2",2.96985092086368
"1934","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Stationary",220.128,"Stationary Sample 8",2.34267528776951
"1935","BB_B22_-_guanine/xanthine_permease",5.21684198784585,0.0486686116872537,"cp26","Mid",903.117,"Mid Sample 5",2.95574401738198
"1936","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Mid",206.606,"Mid Sample 5",2.31514292961852
"1937","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Mid",148.567,"Mid Sample 6",2.1719223537753
"1938","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Mid",178.652,"Mid Sample 4",2.25200788247018
"1939","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Stationary",53.7711,"Stationary Sample 8",1.73054892096742
"1940","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Early",156.619,"Early Sample 1",2.19484444670418
"1941","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Early",157.96,"Early Sample 3",2.19854712506451
"1942","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Early",213.72,"Early Sample 2",2.32984516551087
"1943","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Stationary",135.396,"Stationary Sample 9",2.13160583418969
"1944","BB_B26_-_hypothetical_protein",5.29399098854988,0.0473230891462831,"cp26","Stationary",103.033,"Stationary Sample 7",2.01297634531231
"1945","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Early",207.702,"Early Sample 2",2.31744067845509
"1946","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Early",170.282,"Early Sample 3",2.23116874242043
"1947","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Stationary",522.126,"Stationary Sample 8",2.71777532005497
"1948","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Early",167.329,"Early Sample 1",2.22357121560988
"1949","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Mid",212.212,"Mid Sample 4",2.32676993840807
"1950","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Mid",289.552,"Mid Sample 6",2.46172656904824
"1951","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Mid",249.206,"Mid Sample 5",2.39655849438971
"1952","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Stationary",421.397,"Stationary Sample 7",2.62469143946363
"1953","BB_D10_-_lipoprotein",6.81726238876016,0.0285359652966816,"lp17","Stationary",274.925,"Stationary Sample 9",2.43921423372627
"1954","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Stationary",138.949,"Stationary Sample 8",2.14285542555711
"1955","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Mid",380.653,"Mid Sample 5",2.58052925690172
"1956","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Mid",363.377,"Mid Sample 4",2.56035743510961
"1957","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Early",279.096,"Early Sample 3",2.44575361223074
"1958","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Early",335.897,"Early Sample 2",2.52620612504064
"1959","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Early",224.276,"Early Sample 1",2.35078280178075
"1960","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Mid",425.963,"Mid Sample 6",2.62937187705178
"1961","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Stationary",276.739,"Stationary Sample 9",2.44207036727707
"1962","BB_E19_-_hypothetical_protein",7.97362458228243,0.0204321217908127,"lp25","Stationary",224.088,"Stationary Sample 7",2.35041860051846
"1963","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Early",427.554,"Early Sample 2",2.6309909738501
"1964","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Stationary",273.356,"Stationary Sample 8",2.4367286108352
"1965","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Stationary",368.298,"Stationary Sample 7",2.566199360475
"1966","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Early",365.644,"Early Sample 1",2.56305845130527
"1967","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Mid",545.564,"Mid Sample 4",2.73684570490873
"1968","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Mid",596.082,"Mid Sample 5",2.77530600755552
"1969","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Early",381.033,"Early Sample 3",2.58096259010416
"1970","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Stationary",394.563,"Stationary Sample 9",2.5961163570205
"1971","BB_E20_-_hypothetical_protein",22.3512286566759,0.0016571687190219,"lp25","Mid",572.56,"Mid Sample 6",2.75782100420589
"1972","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Mid",1368.59,"Mid Sample 4",3.13627336237322
"1973","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Early",1126.37,"Early Sample 3",3.05168107485205
"1974","BB_E21_-_hypothetical_protein",5.8844099968103,0.038501529971112,"lp25","Stationary",419.904,"Stationary Sample 8",2.62315001174119
