"","Genetic.Elements","Gene","stage","counts","Sample","logCounts"
"11337","Chromosome","BB_0264_-_heat_shock_protein_70","Stationary",540.755,"Stationary Sample 9",2.73300054376045
"11338","Chromosome","BB_0265_-_hypothetical_protein","Stationary",647.377,"Stationary Sample 9",2.81115726573303
"11339","Chromosome","BB_0266_-_hypothetical_protein","Stationary",1626.5,"Stationary Sample 9",3.21125406761787
"11340","Chromosome","BB_0267_-_hypothetical_protein","Stationary",916.813,"Stationary Sample 9",2.9622807627693
"11341","Chromosome","BB_0268_-_hypothetical_protein","Stationary",2793.97,"Stationary Sample 9",3.44622173860551
"11342","Chromosome","BB_0269_-_ATP-binding_protein","Stationary",4024.78,"Stationary Sample 9",3.60474214622009
"11343","Chromosome","BB_0270_-_flagellar_biosynthesis_regulator_FlhF","Stationary",514.695,"Stationary Sample 9",2.71154994932078
"11344","Chromosome","BB_0271_flhA_flagellar_biosynthesis_protein_FlhA","Stationary",2878.38,"Stationary Sample 9",3.45914812838064
"11345","Chromosome","BB_0272_flhB_flagellar_biosynthesis_protein_FlhB","Stationary",2395.76,"Stationary Sample 9",3.37944330958696
"11346","Chromosome","BB_0273_fliR_flagellar_biosynthetic_protein_FliR","Stationary",457.067,"Stationary Sample 9",2.65997986658519
"11347","Chromosome","BB_0274_fliQ_flagellar_biosynthesis_protein_FliQ","Stationary",732.012,"Stationary Sample 9",2.86451820058171
"11348","Chromosome","BB_0275_fliP_flagellar_biosynthesis_protein_FliP","Stationary",1619.97,"Stationary Sample 9",3.20950697197776
"11349","Chromosome","BB_0276_-_flagellar_biosynthesis_protein_FliZ","Stationary",2769.08,"Stationary Sample 9",3.44233550289497
"11350","Chromosome","BB_0277_-_flagellar_motor_switch_protein_FliN","Stationary",2306.57,"Stationary Sample 9",3.36296663915345
"11351","Chromosome","BB_0278_fliM_flagellar_motor_switch_protein_FliM","Stationary",1215.61,"Stationary Sample 9",3.08479426406911
"11352","Chromosome","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL","Stationary",702.745,"Stationary Sample 9",2.84679776430419
"11353","Chromosome","BB_0280_-_flagellar_motor_protein_MotB","Stationary",1680.18,"Stationary Sample 9",3.22535581078491
"11354","Chromosome","BB_0281_-_motility_protein_A","Stationary",2500.76,"Stationary Sample 9",3.39807201413072
"11355","Chromosome","BB_0282_-_flagellar_protein_FlbD","Stationary",1921.39,"Stationary Sample 9",3.28361552605747
"11356","Chromosome","BB_0283_-_flagellar_hook_protein_FlgE","Stationary",1718.7,"Stationary Sample 9",3.23520007696927
"11357","Chromosome","BB_0284_flgD_flagellar_hook_capping_protein","Stationary",830.208,"Stationary Sample 9",2.91918691398482
"11358","Chromosome","BB_0285_-_flagellar_protein","Stationary",1202.46,"Stationary Sample 9",3.0800706384195
"11359","Chromosome","BB_0286_-_flagellar_protein","Stationary",969.059,"Stationary Sample 9",2.98635021935664
"11360","Chromosome","BB_0287_-_flagellar_protein_FlbA","Stationary",502.464,"Stationary Sample 9",2.70110495134343
"11361","Chromosome","BB_0288_fliI_flagellum-specific_ATP_synthase_FliI","Stationary",1153.34,"Stationary Sample 9",3.06195735443859
"11362","Chromosome","BB_0289_fliH_flagellar_assembly_protein_FliH","Stationary",1355.46,"Stationary Sample 9",3.13208670595516
"11363","Chromosome","BB_0290_fliG_flagellar_motor_switch_protein_FliG","Stationary",1735.98,"Stationary Sample 9",3.239544717419
"11364","Chromosome","BB_0291_fliF_flagellar_MS-ring_protein_FliF","Stationary",2684.49,"Stationary Sample 9",3.42886179051088
"11365","Chromosome","BB_0292_fliE_flagellar_hook-basal_body_protein_FliE","Stationary",3014.28,"Stationary Sample 9",3.47918359197558
"11366","Chromosome","BB_0293_flgC_flagellar_basal_body_rod_protein_FlgC","Stationary",2006.58,"Stationary Sample 9",3.30245647922857
"11367","Chromosome","BB_0294_flgB_flagellar_basal_body_rod_protein_FlgB","Stationary",724.483,"Stationary Sample 9",2.8600281992029
"11368","Chromosome","BB_0295_hslU_ATP-dependent_protease_ATPase_subunit_HslU","Stationary",792.973,"Stationary Sample 9",2.8992584002424
"11369","Chromosome","BB_0296_-_ATP-dependent_protease_subunit_HslV","Stationary",692.728,"Stationary Sample 9",2.84056274213335
"11370","Chromosome","BB_0297_-_protein_smf","Stationary",690.963,"Stationary Sample 9",2.83945479219901
"11371","Chromosome","BB_0298_-_hypothetical_protein","Stationary",1246.08,"Stationary Sample 9",3.09554592550392
"11372","Chromosome","BB_0299_ftsZ_cell_division_protein_FtsZ","Stationary",1699.14,"Stationary Sample 9",3.23022916387349
"11373","Chromosome","BB_0300_ftsA_cell_division_protein_FtsA","Stationary",2735.23,"Stationary Sample 9",3.43699385115612
"11374","Chromosome","BB_0301_-_cell_division_protein_B","Stationary",979.089,"Stationary Sample 9",2.99082217132518
"11375","Chromosome","BB_0302_ftsW_lipid_II_flippase_FtsW","Stationary",687.485,"Stationary Sample 9",2.83726322688296
"11376","Chromosome","BB_0303_mraY_phospho-N-acetylmuramoyl-pentapeptide-transferase","Stationary",603.283,"Stationary Sample 9",2.78052108744103
"11377","Chromosome","BB_0304_-_UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligas","Stationary",348.647,"Stationary Sample 9",2.54238593258682
"11378","Chromosome","BB_0305_-_hypothetical_protein","Stationary",561.466,"Stationary Sample 9",2.74932346236157
"11379","Chromosome","BB_0306_-_rRNA_small_subunit_methyltransferase_H","Stationary",440.096,"Stationary Sample 9",2.64354742131045
"11380","Chromosome","BB_0307_-_hypothetical_protein","Stationary",453.428,"Stationary Sample 9",2.65650833508919
"11381","Chromosome","BB_0308_-_hypothetical_protein","Stationary",316.701,"Stationary Sample 9",2.50064943468166
"11382","Chromosome","BB_0309_-_hypothetical_protein","Stationary",294.975,"Stationary Sample 9",2.46978520980145
"11383","Chromosome","BB_0311_-_NAD_kinase","Stationary",484.26,"Stationary Sample 9",2.6850785976926
"11384","Chromosome","BB_0312_-_purine-binding_chemotaxis_protein","Stationary",428.552,"Stationary Sample 9",2.63200352624262
"11385","Chromosome","BB_0313_rrmJ_rRNA_large_subunit_methyltransferase","Stationary",410.289,"Stationary Sample 9",2.61308987352714
"11386","Chromosome","BB_0314_-_octaprenyl-diphosphate_synthase","Stationary",39.9543,"Stationary Sample 9",1.60156352622266
"11387","Chromosome","BB_0315_-_hypothetical_protein","Stationary",60.2264,"Stationary Sample 9",1.77978690423215
"11388","Chromosome","BB_0316_-_integral_membrane_protein","Stationary",394.395,"Stationary Sample 9",2.59593140047259
"11389","Chromosome","BB_0317_-_integral_membrane_protein","Stationary",577.605,"Stationary Sample 9",2.7616309440197
"11390","Chromosome","BB_0318_-_ABC_transporter_ATP-binding_protein","Stationary",841.299,"Stationary Sample 9",2.92495037269697
"11391","Chromosome","BB_0319_-_hypothetical_protein","Stationary",726.438,"Stationary Sample 9",2.86119855406846
"11392","Chromosome","BB_0321_-_hypothetical_protein","Stationary",1429.8,"Stationary Sample 9",3.1552752927301
"11393","Chromosome","BB_0322_-_hypothetical_protein","Stationary",2188.33,"Stationary Sample 9",3.34011281417528
"11394","Chromosome","BB_0323_-_hypothetical_protein","Stationary",1364.42,"Stationary Sample 9",3.13494807677609
"11395","Chromosome","BB_0324_-_hypothetical_protein","Stationary",387.19,"Stationary Sample 9",2.58792413220841
"11396","Chromosome","BB_0325_-_hypothetical_protein","Stationary",720.123,"Stationary Sample 9",2.85740668206875
"11397","Chromosome","BB_0326_-_hypothetical_protein","Stationary",1163.91,"Stationary Sample 9",3.06591939954538
"11398","Chromosome","BB_0327_-_glycerol-3-phosphate_O-acyltransferase","Stationary",2719.37,"Stationary Sample 9",3.43446830211713
"11399","Chromosome","BB_0328_-_family_5_extracellular_solute-binding_protein","Stationary",1266.91,"Stationary Sample 9",3.10274576414021
"11400","Chromosome","BB_0329_-_ABC_transporter_substrate-binding_protein","Stationary",953.336,"Stationary Sample 9",2.97924599321742
"11401","Chromosome","BB_0330_-_peptide_ABC_transporter_substrate-binding_protein","Stationary",974.299,"Stationary Sample 9",2.98869225679932
"11402","Chromosome","BB_0331_-_hypothetical_protein","Stationary",33.4278,"Stationary Sample 9",1.52410779509989
"11403","Chromosome","BB_0332_-_peptide_ABC_transporter_permease","Stationary",1009.9,"Stationary Sample 9",3.00427837220016
"11404","Chromosome","BB_0333_-_peptide_ABC_transporter_permease","Stationary",909.792,"Stationary Sample 9",2.95894211366438
"11405","Chromosome","BB_0334_-_peptide_ABC_transporter_ATP-binding_protein","Stationary",715.75,"Stationary Sample 9",2.85476135669364
"11406","Chromosome","BB_0335_-_peptide_ABC_transporter_ATP-binding_protein","Stationary",975.461,"Stationary Sample 9",2.98920991050821
"11407","Chromosome","BB_0336_-_hypothetical_protein","Stationary",1558.7,"Stationary Sample 9",3.19276253540569
"11408","Chromosome","BB_0337_eno_enolase","Stationary",832.922,"Stationary Sample 9",2.92060433327273
"11409","Chromosome","BB_0338_rpsI_30S_ribosomal_protein_S9","Stationary",1575.3,"Stationary Sample 9",3.19736327300672
"11410","Chromosome","BB_0339_rplM_50S_ribosomal_protein_L13","Stationary",2076.25,"Stationary Sample 9",3.31727964545945
"11411","Chromosome","BB_0340_-_hypothetical_protein","Stationary",572.077,"Stationary Sample 9",2.7574544875771
"11412","Chromosome","BB_0341_-_aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B","Stationary",500.066,"Stationary Sample 9",2.69902732742439
"11413","Chromosome","BB_0342_-_glutamyl-tRNA(Gln)_amidotransferase_subunit_A","Stationary",584.214,"Stationary Sample 9",2.76657196011767
"11414","Chromosome","BB_0343_gatC_glutamyl-tRNA(Gln)_amidotransferase_subunit_C","Stationary",325.425,"Stationary Sample 9",2.51245091352091
"11415","Chromosome","BB_0344_-_DNA_helicase","Stationary",422.656,"Stationary Sample 9",2.62598703857464
"11416","Chromosome","BB_0345_-_hypothetical_protein","Stationary",1048.5,"Stationary Sample 9",3.02056843480136
"11417","Chromosome","BB_0346_-_export_chaperone","Stationary",627.999,"Stationary Sample 9",2.79795895218492
"11418","Chromosome","BB_0347_-_fibronectin/fibrinogen-binding_protein","Stationary",33.4926,"Stationary Sample 9",1.52494886273317
"11419","Chromosome","BB_0348_pyk_pyruvate_kinase","Stationary",631.188,"Stationary Sample 9",2.80015873357379
"11420","Chromosome","BB_0349_-_hypothetical_protein","Stationary",189.486,"Stationary Sample 9",2.27757712803837
"11421","Chromosome","BB_0350_rpmB_50S_ribosomal_protein_L28","Stationary",1943.12,"Stationary Sample 9",3.28849962187028
"11422","Chromosome","BB_0351_-_hypothetical_protein","Stationary",3161.31,"Stationary Sample 9",3.49986708511138
"11423","Chromosome","BB_0352_-_hypothetical_protein","Stationary",39.0781,"Stationary Sample 9",1.59193343990919
"11424","Chromosome","BB_0353_-_membrane_protein","Stationary",706.005,"Stationary Sample 9",2.84880777678087
"11425","Chromosome","BB_0354_-_hypothetical_protein","Stationary",5121.82,"Stationary Sample 9",3.70942431166065
"11426","Chromosome","BB_0355_-_transcription_factor","Stationary",4638.49,"Stationary Sample 9",3.66637662465032
"11427","Chromosome","BB_0358_-_rRNA_small_subunit_methyltransferase_E","Stationary",1000.875,"Stationary Sample 9",3.00037984151523
"11428","Chromosome","BB_0359_-_peptidase_S41","Stationary",539.91,"Stationary Sample 9",2.73232137137678
"11429","Chromosome","BB_0360_-_hypothetical_protein","Stationary",253.301,"Stationary Sample 9",2.40363690433308
"11430","Chromosome","BB_0361_-_ATP-binding_protein","Stationary",154.313,"Stationary Sample 9",2.18840251446524
"11431","Chromosome","BB_0362_lgt_prolipoprotein_diacylglyceryl_transferase","Stationary",348.916,"Stationary Sample 9",2.54272088504681
"11432","Chromosome","BB_0363_-_hypothetical_protein","Stationary",165.462,"Stationary Sample 9",2.21869826950009
"11433","Chromosome","BB_0364_mgsA_methylglyoxal_synthase","Stationary",458.438,"Stationary Sample 9",2.66128060919127
"11434","Chromosome","BB_0365_la7_lipoprotein_LA7","Stationary",6101.71,"Stationary Sample 9",3.78545156279629
"11435","Chromosome","BB_0366_-_aminopeptidase","Stationary",1309.32,"Stationary Sample 9",3.117045801822
"11436","Chromosome","BB_0367_-_hypothetical_protein","Stationary",978.839,"Stationary Sample 9",2.99071126467175
"11437","Chromosome","BB_0368_-_glycerol-3-phosphate_dehydrogenase","Stationary",723.511,"Stationary Sample 9",2.85944513836174
"11438","Chromosome","BB_0369_-_ATP-dependent_Clp_protease_subunit_A","Stationary",340.202,"Stationary Sample 9",2.5317368624406
"11439","Chromosome","BB_0370_tyrS_tyrosine--tRNA_ligase","Stationary",517.604,"Stationary Sample 9",2.71399762386469
"11440","Chromosome","BB_0371_glyS_glycine--tRNA_ligase","Stationary",626.625,"Stationary Sample 9",2.79700771762111
"11441","Chromosome","BB_0372_gltX_glutamate--tRNA_ligase","Stationary",420.997,"Stationary Sample 9",2.62427900108962
"11442","Chromosome","BB_0373_-_hypothetical_protein","Stationary",695.639,"Stationary Sample 9",2.8423839221087
"11443","Chromosome","BB_0374_-_hypothetical_protein","Stationary",482.007,"Stationary Sample 9",2.68305334537432
"11444","Chromosome","BB_0375_pfs_nucleosidase","Stationary",668.354,"Stationary Sample 9",2.82500655158396
"11445","Chromosome","BB_0376_metK_S-adenosylmethionine_synthetase","Stationary",478.172,"Stationary Sample 9",2.67958414183096
"11446","Chromosome","BB_0377_luxS_S-ribosylhomocysteine_lyase","Stationary",662.496,"Stationary Sample 9",2.82118326044557
"11447","Chromosome","BB_0378_-_hypothetical_protein","Stationary",538.81,"Stationary Sample 9",2.73143564737856
"11448","Chromosome","BB_0379_-_HIT_family_nucleosidase","Stationary",475.84,"Stationary Sample 9",2.67746094684186
"11449","Chromosome","BB_0380_mgtE_Mg2+_transport_protein","Stationary",1382.87,"Stationary Sample 9",3.14078135513728
"11450","Chromosome","BB_0381_-_hypothetical_protein","Stationary",1044.18,"Stationary Sample 9",3.0187753705709
"11451","Chromosome","BB_0382_bmpB_basic_membrane_protein_B","Stationary",1052.03,"Stationary Sample 9",3.02202812446476
"11452","Chromosome","BB_0383_bmpA_basic_membrane_protein_A","Stationary",1743.44,"Stationary Sample 9",3.24140700584604
"11453","Chromosome","BB_0384_bmpC_basic_membrane_protein_C","Stationary",485.786,"Stationary Sample 9",2.68644499459765
"11454","Chromosome","BB_0385_bmpD_basic_membrane_protein_D","Stationary",1498.27,"Stationary Sample 9",3.1755900836865
"11455","Chromosome","BB_0386_rpsG_30S_ribosomal_protein_S7","Stationary",5619.73,"Stationary Sample 9",3.74971545038633
"11456","Chromosome","BB_0387_rpsL_30S_ribosomal_protein_S12","Stationary",3355.23,"Stationary Sample 9",3.52572229628061
"11457","Chromosome","BB_0388_rpoC_DNA-directed_RNA_polymerase_subunit_beta'","Stationary",2457.4,"Stationary Sample 9",3.39047585393782
"11458","Chromosome","BB_0389_rpoB_DNA-directed_RNA_polymerase_subunit_beta","Stationary",2631.94,"Stationary Sample 9",3.42027598449894
"11459","Chromosome","BB_0390_rplL_50S_ribosomal_protein_L7/L12","Stationary",3151.4,"Stationary Sample 9",3.49850353067876
"11460","Chromosome","BB_0391_-_50S_ribosomal_protein_L10","Stationary",2711.57,"Stationary Sample 9",3.43322082035965
"11461","Chromosome","BB_0392_rplA_50S_ribosomal_protein_L1","Stationary",4979.87,"Stationary Sample 9",3.69721800560719
"11462","Chromosome","BB_0393_rplK_50S_ribosomal_protein_L11","Stationary",2025.32,"Stationary Sample 9",3.30649365138016
"11463","Chromosome","BB_0394_nusG_transcription_termination/antitermination_factor","Stationary",6515.24,"Stationary Sample 9",3.81393041832272
"11464","Chromosome","BB_0395_secE_protein_translocase_subunit_SecE","Stationary",10327.1,"Stationary Sample 9",4.0139783824279
"11465","Chromosome","BB_0396_rpmG_50S_ribosomal_protein_L33","Stationary",9208.87,"Stationary Sample 9",3.96420634215419
"11466","Chromosome","BB_0397_-_hypothetical_protein","Stationary",444.556,"Stationary Sample 9",2.64792647612539
"11467","Chromosome","BB_0398_-_lipoprotein","Stationary",360.95,"Stationary Sample 9",2.55744704614936
"11468","Chromosome","BB_0399_-_hypothetical_protein","Stationary",35.3223,"Stationary Sample 9",1.54804897476926
"11469","Chromosome","BB_0400_-_hypothetical_protein","Stationary",403.645,"Stationary Sample 9",2.60599957719387
"11470","Chromosome","BB_0401_-_glutamate_transporter","Stationary",254.685,"Stationary Sample 9",2.40600336738583
"11471","Chromosome","BB_0402_proS_proline--tRNA_ligase","Stationary",457.287,"Stationary Sample 9",2.6601888551998
"11472","Chromosome","BB_0403_-_hypothetical_protein","Stationary",615.37,"Stationary Sample 9",2.78913632006868
"11473","Chromosome","BB_0404_-_hypothetical_protein","Stationary",78.5291,"Stationary Sample 9",1.89503062015354
"11474","Chromosome","BB_0405_-_hypothetical_protein","Stationary",479.5,"Stationary Sample 9",2.68078861150668
"11475","Chromosome","BB_0406_-_hypothetical_protein","Stationary",208.03,"Stationary Sample 9",2.31812596907318
"11476","Chromosome","BB_0407_manA_mannose-6-phosphate_isomerase","Stationary",797.131,"Stationary Sample 9",2.90152969893944
"11477","Chromosome","BB_0408_-_PTS_system_fructose-specific_transproter_subunit_IIABC","Stationary",1510.63,"Stationary Sample 9",3.17915810521557
"11478","Chromosome","BB_0409_-_hypothetical_protein","Stationary",58.9344,"Stationary Sample 9",1.77036886641987
"11479","Chromosome","BB_0412_-_membrane_protein","Stationary",69.2863,"Stationary Sample 9",1.8406473699279
"11480","Chromosome","BB_0413_-_integral_membrane_protein","Stationary",561.055,"Stationary Sample 9",2.74900543705953
"11481","Chromosome","BB_0414_-_chemotaxis_protein_methyltransferase","Stationary",29.8362,"Stationary Sample 9",1.4747435096813
"11482","Chromosome","BB_0415_-_chemotaxis_protein_CheB","Stationary",50.8022,"Stationary Sample 9",1.70588251990541
"11483","Chromosome","BB_0416_-_pheromone_shutdown_protein","Stationary",425.034,"Stationary Sample 9",2.6284236722192
"11484","Chromosome","BB_0417_-_adenylate_kinase","Stationary",171.842,"Stationary Sample 9",2.23512931862787
"11485","Chromosome","BB_0418_-_hypothetical_protein","Stationary",198.206,"Stationary Sample 9",2.29711679710915
"11486","Chromosome","BB_0419_-_response_regulator","Stationary",415.321,"Stationary Sample 9",2.61838389102691
"11487","Chromosome","BB_0420_-_sensory_transduction_histidine_kinase","Stationary",554.745,"Stationary Sample 9",2.7440933965603
"11488","Chromosome","BB_0421_-_haloacid_dehalogenase-like_hydrolase","Stationary",724.392,"Stationary Sample 9",2.85997364543131
"11489","Chromosome","BB_0422_-_3-methyladenine_DNA_glycosylase","Stationary",465.484,"Stationary Sample 9",2.66790475764576
"11490","Chromosome","BB_0426_-_nucleoside_2-deoxyribosyltransferase_superfamily_protein","Stationary",4911.12,"Stationary Sample 9",3.69118054596242
"11491","Chromosome","BB_0427_-_rRNA_small_subunit_methyltransferase_I","Stationary",130.972,"Stationary Sample 9",2.11717845943251
"11492","Chromosome","BB_0428_-_hypothetical_protein","Stationary",655.054,"Stationary Sample 9",2.81627710294653
"11493","Chromosome","BB_0429_-_hypothetical_protein","Stationary",248.654,"Stationary Sample 9",2.39559544995053
"11494","Chromosome","BB_0430_-_hypothetical_protein","Stationary",26.048,"Stationary Sample 9",1.41577438320911
"11495","Chromosome","BB_0431_-_CobQ/CobB/MinD/ParA_nucleotide_binding_domain-containing_protein","Stationary",121.31,"Stationary Sample 9",2.08389660272817
"11496","Chromosome","BB_0432_-_hypothetical_protein","Stationary",98.5183,"Stationary Sample 9",1.99351690918626
"11497","Chromosome","BB_0434_-_chromosome-partitioning_protein_ParB","Stationary",81.3437,"Stationary Sample 9",1.91032392283912
"11498","Chromosome","BB_0435_gyrA_DNA_gyrase_subunit_A","Stationary",6720.31,"Stationary Sample 9",3.8273893070098
"11499","Chromosome","BB_0436_gyrB_DNA_gyrase_subunit_B","Stationary",2828.52,"Stationary Sample 9",3.45155925391218
"11500","Chromosome","BB_0437_dnaA_chromosomal_replication_initiation_protein","Stationary",229.077,"Stationary Sample 9",2.35998148694357
"11501","Chromosome","BB_0438_dnaN_DNA_polymerase_III_subunit_beta","Stationary",502.038,"Stationary Sample 9",2.70073659078191
"11502","Chromosome","BB_0439_-_hypothetical_protein","Stationary",1048.85,"Stationary Sample 9",3.02071338254025
"11503","Chromosome","BB_0440_rpmH_50S_ribosomal_protein_L34","Stationary",2865.45,"Stationary Sample 9",3.45719283473983
"11504","Chromosome","BB_0441_rnpA_ribonuclease_P_protein_component","Stationary",3774.23,"Stationary Sample 9",3.57682836235971
"11505","Chromosome","BB_0442_-_membrane_protein_insertase_YidC","Stationary",3334.69,"Stationary Sample 9",3.52305546717401
"11506","Chromosome","BB_0443_-_spoIIIJ-associtated_protein","Stationary",1879.54,"Stationary Sample 9",3.27405157271779
"11507","Chromosome","BB_0444_-_nucleotide_sugar_epimerase","Stationary",2587.56,"Stationary Sample 9",3.4128904289449
"11508","Chromosome","BB_0445_fbaA_fructose-bisphosphate_aldolase","Stationary",1235.06,"Stationary Sample 9",3.09168805641022
"11509","Chromosome","BB_0446_aspS_aspartate--tRNA_ligase","Stationary",248.745,"Stationary Sample 9",2.3957543597927
"11510","Chromosome","BB_0447_-_Na+/H+_antiporter","Stationary",362.95,"Stationary Sample 9",2.55984680073932
"11511","Chromosome","BB_0448_-_phosphocarrier_protein_HPr","Stationary",1795.24,"Stationary Sample 9",3.25412251626153
"11512","Chromosome","BB_0449_-_hypothetical_protein","Stationary",1107.47,"Stationary Sample 9",3.04433197055116
"11513","Chromosome","BB_0450_rpoN_RNA_polymerase_sigma-54_factor","Stationary",12.3115,"Stationary Sample 9",1.09031096942492
"11514","Chromosome","BB_0451_-_chromate_transport_protein","Stationary",141.667,"Stationary Sample 9",2.15126869719882
"11515","Chromosome","BB_0452_-_chromate_transporter_superfamily_protein","Stationary",258.595,"Stationary Sample 9",2.41262012343145
"11516","Chromosome","BB_0453_-_small_conductance_mechanosensitive_ion_channel","Stationary",966.564,"Stationary Sample 9",2.98523061566061
"11517","Chromosome","BB_0454_-_lipopolysaccharide_biosynthesis-like_protein","Stationary",210.975,"Stationary Sample 9",2.3242309955569
"11518","Chromosome","BB_0455_-_hypothetical_protein","Stationary",488.469,"Stationary Sample 9",2.68883700703915
"11519","Chromosome","BB_0456_-_hypothetical_protein","Stationary",436.475,"Stationary Sample 9",2.63995937364759
"11520","Chromosome","BB_0457_uvrC_excinuclease_ABC_subunit_C","Stationary",95.9766,"Stationary Sample 9",1.98216536085591
"11521","Chromosome","BB_0458_-_hypothetical_protein","Stationary",1401.42,"Stationary Sample 9",3.1465683111222
"11522","Chromosome","BB_0459_-_hypothetical_protein","Stationary",863.977,"Stationary Sample 9",2.93650218124505
"11523","Chromosome","BB_0460_-_lipoprotein","Stationary",67.3829,"Stationary Sample 9",1.82854969805049
"11524","Chromosome","BB_0461_-_DNA_polymerase_III_subunits_gamma_and_tau","Stationary",817.799,"Stationary Sample 9",2.9126465751658
"11525","Chromosome","BB_0462_efbC_nucleoid-associated_protein_EbfC","Stationary",610.376,"Stationary Sample 9",2.78559744881235
"11526","Chromosome","BB_0463_-_nucleoside_diphosphate_kinase","Stationary",1079.01,"Stationary Sample 9",3.03302546963629
"11527","Chromosome","BB_0464_-_hypothetical_protein","Stationary",1116.9,"Stationary Sample 9",3.04801429093805
"11528","Chromosome","BB_0465_-_hypothetical_protein","Stationary",733.852,"Stationary Sample 9",2.8656084821718
"11529","Chromosome","BB_0466_-_ABC_transporter_ATP-binding_protein","Stationary",805.886,"Stationary Sample 9",2.90627361119397
"11530","Chromosome","BB_0467_-_laccase_domain-containing_protein","Stationary",377.912,"Stationary Sample 9",2.57739068247282
"11531","Chromosome","BB_0468_-_hypothetical_protein","Stationary",1095.31,"Stationary Sample 9",3.03953705272462
"11532","Chromosome","BB_0469_lspA_lipoprotein_signal_peptidase","Stationary",1708.34,"Stationary Sample 9",3.23257430981256
"11533","Chromosome","BB_0471_-_hypothetical_protein","Stationary",746.375,"Stationary Sample 9",2.87295708418984
"11534","Chromosome","BB_0472_murA_UDP-N-acetylglucosamine_1-carboxyvinyltransferase","Stationary",429.979,"Stationary Sample 9",2.63344724533115
"11535","Chromosome","BB_0473_-_integral_membrane_protein","Stationary",166.21,"Stationary Sample 9",2.22065714949725
"11536","Chromosome","BB_0475_-_lipoprotein","Stationary",20.3816,"Stationary Sample 9",1.30923827407158
"11537","Chromosome","BB_0476_tuf_elongation_factor_Tu","Stationary",7155.91,"Stationary Sample 9",3.85466486980071
"11538","Chromosome","BB_0477_rpsJ_30S_ribosomal_protein_S10","Stationary",7221.26,"Stationary Sample 9",3.85861298196083
"11539","Chromosome","BB_0478_rplC_50S_ribosomal_protein_L3","Stationary",7513.43,"Stationary Sample 9",3.87583824459422
"11540","Chromosome","BB_0479_rplD_50S_ribosomal_protein_L4","Stationary",6717.39,"Stationary Sample 9",3.82720056341423
"11541","Chromosome","BB_0480_rplW_50S_ribosomal_protein_L23","Stationary",3675.92,"Stationary Sample 9",3.56536605115351
"11542","Chromosome","BB_0481_rplB_50S_ribosomal_protein_L2","Stationary",4460.61,"Stationary Sample 9",3.64939425367154
"11543","Chromosome","BB_0482_rpsS_30S_ribosomal_protein_S19","Stationary",3199.69,"Stationary Sample 9",3.50510790400396
"11544","Chromosome","BB_0483_rplV_50S_ribosomal_protein_L22","Stationary",2618.29,"Stationary Sample 9",3.418017747037
"11545","Chromosome","BB_0484_rpsC_30S_ribosomal_protein_S3","Stationary",1762.49,"Stationary Sample 9",3.24612666157428
"11546","Chromosome","BB_0485_rplP_50S_ribosomal_protein_L16","Stationary",2767.88,"Stationary Sample 9",3.44214725758113
"11547","Chromosome","BB_0486_rpmC_50S_ribosomal_protein_L29","Stationary",2439.74,"Stationary Sample 9",3.3873435465921
"11548","Chromosome","BB_0487_rpsQ_30S_ribosomal_protein_S17","Stationary",2156.31,"Stationary Sample 9",3.33371119696524
"11549","Chromosome","BB_0488_rplN_50S_ribosomal_protein_L14","Stationary",1680.99,"Stationary Sample 9",3.22556512988341
"11550","Chromosome","BB_0489_rplX_50S_ribosomal_protein_L24","Stationary",2750.36,"Stationary Sample 9",3.43938954320511
"11551","Chromosome","BB_0490_-_50S_ribosomal_protein_L5","Stationary",2713.65,"Stationary Sample 9",3.43355383268601
"11552","Chromosome","BB_0491_rpsN_30S_ribosomal_protein_S14","Stationary",3465.07,"Stationary Sample 9",3.5397120124851
"11553","Chromosome","BB_0492_rpsH_30S_ribosomal_protein_S8","Stationary",3435.01,"Stationary Sample 9",3.53592800571536
"11554","Chromosome","BB_0493_-_50S_ribosomal_protein_L6","Stationary",4405.2,"Stationary Sample 9",3.64396563055161
"11555","Chromosome","BB_0494_rplR_50S_ribosomal_protein_L18","Stationary",2924.84,"Stationary Sample 9",3.46610211348908
"11556","Chromosome","BB_0495_rpsE_30S_ribosomal_protein_S5","Stationary",2102.88,"Stationary Sample 9",3.32281449055376
"11557","Chromosome","BB_0496_-_50S_ribosomal_protein_L30","Stationary",1583.05,"Stationary Sample 9",3.19949463209619
"11558","Chromosome","BB_0497_rplO_50S_ribosomal_protein_L15","Stationary",2751.86,"Stationary Sample 9",3.4396263355322
"11559","Chromosome","BB_0498_-_protein_translocase_subunit_SecY","Stationary",3520.51,"Stationary Sample 9",3.54660558226843
"11560","Chromosome","BB_0499_rpmJ_50S_ribosomal_protein_L36","Stationary",2239.61,"Stationary Sample 9",3.35017239797955
"11561","Chromosome","BB_0500_rpsM_30S_ribosomal_protein_S13","Stationary",1964.19,"Stationary Sample 9",3.29318349565076
"11562","Chromosome","BB_0501_rpsK_30S_ribosomal_protein_S11","Stationary",4452.44,"Stationary Sample 9",3.64859807572776
